sim,snap,redshift,subhalo_id,g1,g2,inclination,theta_int,draw_idx
TNG50-1,59,0.7,298387,0.02047401,-0.04297551,0.49474077,1.35090672,26
TNG50-1,59,0.7,298387,-0.02885089,-0.02535003,1.32643303,0.58701322,27
TNG50-1,59,0.7,298387,0.04983533,0.08520866,1.21715584,-0.99939337,28
TNG50-1,59,0.7,298387,-0.04024514,0.02081569,1.36390734,1.1451914,29
TNG50-1,59,0.7,298387,-0.00469884,-0.01278827,0.829971,0.72730997,30
TNG50-1,59,0.7,298387,0.01300584,-0.01286157,1.17374634,-1.30625187,31
TNG50-1,59,0.7,298387,-0.00036406,-0.01180676,0.87166599,0.60151785,32
TNG50-1,59,0.7,298387,-0.07037472,0.0072079,0.66922413,-1.30763973,33
TNG50-1,59,0.7,298387,-0.0662162,-0.04315284,1.0839311,-0.48381169,34
TNG50-1,59,0.7,298387,0.024422,0.02563207,1.26799702,-1.44229246,35
TNG50-1,59,0.7,298387,0.0625766,0.05388816,1.33855536,0.81596154,36
TNG50-1,59,0.7,298387,-0.06251177,-0.00469207,0.86567132,0.24636927,37
TNG50-1,59,0.7,298387,-0.11777067,-0.0658032,1.34630684,-0.15012456,38
TNG50-1,59,0.7,298387,0.02067517,0.01289805,0.75260607,0.94588363,39
TNG50-1,59,0.7,298387,0.02856164,-0.06172751,1.35173237,0.92378473,40
TNG50-1,59,0.7,298387,0.04133579,-0.07216287,1.16129026,0.30776438,41
TNG50-1,59,0.7,298387,0.01973729,0.03558868,0.60975008,-1.56414228,42
TNG50-1,59,0.7,298387,0.03450063,-0.1180054,0.61023164,1.55637006,43
TNG50-1,59,0.7,298387,0.09752101,0.00812993,1.15882737,1.29053053,44
TNG50-1,59,0.7,298387,-0.0318298,0.04333659,0.97146922,-0.07660486,45
TNG50-1,59,0.7,298387,0.05820362,0.10793252,0.84163057,1.1666264,46
TNG50-1,59,0.7,298387,0.0917885,-0.08414948,0.88498276,-0.47428789,47
TNG50-1,59,0.7,298387,0.00527485,-0.01842429,0.48023355,-0.96792292,48
TNG50-1,59,0.7,298387,-0.01043664,-0.04049762,0.92687859,-0.48404847,49
TNG50-1,59,0.7,309616,0.04935246,-0.11714973,0.22714581,0.70071302,0
TNG50-1,59,0.7,309616,0.01235258,-0.07975355,1.15066883,0.83898847,1
TNG50-1,59,0.7,309616,-0.0103489,-0.03755075,0.52240773,0.774117,2
TNG50-1,59,0.7,309616,0.0218282,-0.01831953,1.062766,0.3612822,3
TNG50-1,59,0.7,309616,-0.11290073,-0.02402783,0.36480071,0.88341886,4
TNG50-1,59,0.7,309616,0.00730671,-0.0041493,0.53038736,1.06608884,5
TNG50-1,59,0.7,309616,-0.01676589,-0.05065794,0.70823105,-1.33274301,6
TNG50-1,59,0.7,309616,-0.03298888,0.00809177,0.87143779,-0.07440387,7
TNG50-1,59,0.7,309616,-0.04594901,-0.01833359,1.07360897,-1.05691051,8
TNG50-1,59,0.7,309616,-0.02372152,-0.02900611,1.07586396,1.47986974,9
TNG50-1,59,0.7,309616,-0.017614,-0.00127812,0.65115219,-0.67961625,10
TNG50-1,59,0.7,309616,0.02294862,-0.03155775,1.09483227,-1.30751923,11
TNG50-1,59,0.7,309616,-0.01720221,0.07073939,0.39225768,0.58551145,12
TNG50-1,59,0.7,309616,-0.1459591,-0.02535138,1.3966415,-0.52451151,13
TNG50-1,59,0.7,309616,-0.02886949,-0.00654482,0.5910218,-1.17828843,14
TNG50-1,59,0.7,309616,-0.00584654,0.07688571,0.66628996,0.21842251,15
TNG50-1,59,0.7,309616,-0.00373214,-0.03609105,0.9456303,-1.08736598,16
TNG50-1,59,0.7,309616,0.08913502,0.04740875,0.48791238,-1.08794659,17
TNG50-1,59,0.7,309616,-0.04713123,-0.02539681,1.36489119,-0.68701562,18
TNG50-1,59,0.7,309616,-0.07303227,0.10518042,0.98295185,-0.3905334,19
TNG50-1,59,0.7,309616,0.04417882,-0.02458002,1.39176867,1.5344369,20
TNG50-1,59,0.7,309616,0.00669739,-0.05797649,1.19846781,-1.24555246,21
TNG50-1,59,0.7,309616,0.04651982,0.05601207,0.64931102,-1.48275872,22
TNG50-1,59,0.7,309616,-0.11419063,0.11149538,1.06827394,0.70681374,23
TNG50-1,59,0.7,309616,-0.03316278,0.02814559,1.07193243,0.60701047,24
TNG50-1,59,0.7,309616,0.02687476,-0.0161707,1.02546283,-1.47172263,25
TNG50-1,59,0.7,309616,-0.0329567,-0.06876532,0.75625339,0.37615904,26
TNG50-1,59,0.7,309616,0.06750537,0.01355779,0.82584815,1.12218859,27
TNG50-1,59,0.7,309616,-0.05375533,0.08670518,0.54758749,-1.4138494,28
TNG50-1,59,0.7,309616,0.09350214,0.03432994,0.82086308,0.71102419,29
TNG50-1,59,0.7,309616,-0.02077378,-0.01619548,0.40031786,1.39750085,30
TNG50-1,59,0.7,309616,0.02034667,-0.02100267,0.5721234,1.1602457,31
TNG50-1,59,0.7,309616,-0.04578935,0.01553792,1.25332168,-0.69811259,32
TNG50-1,59,0.7,309616,-0.01896307,-0.04945328,1.2279991,0.49776175,33
TNG50-1,59,0.7,309616,0.08736315,0.01420409,1.36011,-0.79999496,34
TNG50-1,59,0.7,309616,-0.03463993,0.05420607,0.6373995,1.00550596,35
TNG50-1,59,0.7,309616,-0.00209301,0.0235883,1.0786981,0.09071205,36
TNG50-1,59,0.7,309616,0.06790935,0.00741143,0.61652098,0.38480669,37
TNG50-1,59,0.7,309616,-0.04297784,-0.05367658,0.7265721,-0.57790441,38
TNG50-1,59,0.7,309616,0.04259245,0.02289679,0.54932508,0.89471036,39
TNG50-1,59,0.7,309616,-0.0155852,-0.04626891,0.96566082,-1.09050914,40
TNG50-1,59,0.7,309616,-0.08010409,0.03938665,0.58995236,0.68022111,41
TNG50-1,59,0.7,309616,0.04573267,0.0395111,0.39702119,0.66455828,42
TNG50-1,59,0.7,309616,0.12424049,-0.06986023,0.6271732,-1.08111983,43
TNG50-1,59,0.7,309616,0.06128651,-0.04368465,1.25766833,-0.31290571,44
TNG50-1,59,0.7,309616,0.01682273,-0.00897025,1.21226086,0.95182043,45
TNG50-1,59,0.7,309616,-0.0283694,-0.03163897,0.93874295,0.92739818,46
TNG50-1,59,0.7,309616,0.01361958,-0.02781359,0.97229745,1.31888407,47
TNG50-1,59,0.7,309616,0.04277235,0.03836498,0.76383602,1.38150215,48
TNG50-1,59,0.7,309616,-0.06214019,0.03338273,1.1559937,1.30805875,49
TNG50-1,59,0.7,345857,0.06025007,0.02415425,1.00528774,0.05923952,0
TNG50-1,59,0.7,345857,-0.02166456,-0.00637463,0.47271177,0.38887546,1
TNG50-1,59,0.7,345857,0.00123684,-0.09171675,1.33798852,-0.81665191,2
TNG50-1,59,0.7,345857,-0.09297636,-0.0597453,0.75585209,-0.77681448,3
TNG50-1,59,0.7,345857,-0.01042143,0.01548486,1.1947642,-0.00469898,4
TNG50-1,59,0.7,345857,-0.00858684,0.11953842,1.23015987,1.13781109,5
TNG50-1,59,0.7,345857,0.01489043,0.04496487,0.99420724,0.65757453,6
TNG50-1,59,0.7,345857,0.03536255,0.03237348,0.54833089,-0.92699277,7
TNG50-1,59,0.7,345857,0.01758904,0.07536355,1.03350617,-1.44196829,8
TNG50-1,59,0.7,345857,0.05488706,-0.03013262,1.36701554,1.37081506,9
TNG50-1,59,0.7,345857,0.00136331,0.0292034,0.97365256,-0.5610285,10
TNG50-1,59,0.7,345857,-0.05125058,-0.0576576,1.07038163,0.02801866,11
TNG50-1,59,0.7,345857,0.06002365,-5.659e-05,0.85314714,-1.44768741,12
TNG50-1,59,0.7,345857,-0.05741787,-0.03424807,0.99680816,-0.32003396,13
TNG50-1,59,0.7,345857,-0.04531366,0.04455577,1.09321897,-0.75158295,14
TNG50-1,59,0.7,345857,-0.00450346,-0.10204633,0.40757089,1.46766791,15
TNG50-1,59,0.7,345857,-0.05759483,-0.04953136,0.82178275,-0.48817067,16
TNG50-1,59,0.7,345857,-0.01614424,0.0737295,0.73784241,-1.03965687,17
TNG50-1,59,0.7,345857,-0.07842611,0.04881586,1.19306974,0.64635427,18
TNG50-1,59,0.7,345857,-0.0277572,0.00456043,0.96258547,-0.36229119,19
TNG50-1,59,0.7,345857,-0.07441619,0.02583008,1.18802605,0.89358594,20
TNG50-1,59,0.7,345857,0.02616998,0.01548296,0.90761025,-1.49000257,21
TNG50-1,59,0.7,345857,0.00754092,0.11737703,1.31132267,-0.3772249,22
TNG50-1,59,0.7,345857,-0.05843939,0.01283101,0.37053692,-1.50963842,23
TNG50-1,59,0.7,345857,-0.06597768,0.02238491,1.28711576,-1.44370383,24
TNG50-1,59,0.7,345857,-0.02828558,-0.02517881,1.13177143,-0.5608148,25
TNG50-1,59,0.7,345857,-0.01623641,0.00417354,1.28215732,-1.16384926,26
TNG50-1,59,0.7,345857,0.03782839,-0.06953828,1.14604272,0.11007799,27
TNG50-1,59,0.7,345857,-0.07103044,0.01197369,1.32327174,1.5127259,28
TNG50-1,59,0.7,345857,0.04752157,0.02349889,0.43408627,1.2699376,29
TNG50-1,59,0.7,345857,-0.02399167,0.01432654,1.10419851,-0.01426678,30
TNG50-1,59,0.7,345857,-0.02591668,0.06268125,0.91092421,-0.18972003,31
TNG50-1,59,0.7,345857,-0.06364206,0.0689643,0.866289,1.25551642,32
TNG50-1,59,0.7,345857,-0.01716041,0.07291439,1.23534463,0.38604582,33
TNG50-1,59,0.7,345857,-0.0629221,-0.05681236,0.27368958,0.79870219,34
TNG50-1,59,0.7,345857,0.0020067,0.04328679,0.47060359,0.12267632,35
TNG50-1,59,0.7,345857,0.05414419,0.02964779,1.22876593,-0.86915431,36
TNG50-1,59,0.7,345857,0.10572056,0.04775215,0.35351498,-0.48866725,37
TNG50-1,59,0.7,345857,-0.00405256,-0.00936483,0.34016001,1.37805436,38
TNG50-1,59,0.7,345857,0.01133302,0.00501773,0.86268266,0.11398194,39
TNG50-1,59,0.7,345857,0.01105835,-0.03646939,1.33068281,-0.48327804,40
TNG50-1,59,0.7,345857,0.08730016,0.06822722,1.37574671,-1.54119612,41
TNG50-1,59,0.7,345857,0.00037956,0.00449712,0.90768016,-0.34528407,42
TNG50-1,59,0.7,345857,-0.04417828,0.0852544,0.88730212,-0.62422526,43
TNG50-1,59,0.7,345857,-0.01065468,-0.05669298,0.47220066,-0.26230087,44
TNG50-1,59,0.7,345857,-0.06378652,0.00885209,0.71469708,-0.04314774,45
TNG50-1,59,0.7,345857,0.08449364,0.00445546,1.05747731,0.43673641,46
TNG50-1,59,0.7,345857,0.02286471,-0.0844833,0.69189209,1.31441203,47
TNG50-1,59,0.7,345857,0.05013514,0.03645696,0.70620653,0.21130141,48
TNG50-1,59,0.7,345857,-0.03631477,0.0569227,1.07965555,1.20567987,49
TNG50-1,59,0.7,262484,0.12223239,0.00522061,1.33140457,0.88718876,0
TNG50-1,59,0.7,262484,-0.01543963,0.03832309,0.282702,-0.95252097,1
TNG50-1,59,0.7,262484,0.03048033,-0.02906958,0.49766505,-0.52831553,2
TNG50-1,59,0.7,262484,-0.0303552,-0.04297279,0.76185388,-0.54104987,3
TNG50-1,59,0.7,262484,-0.01808882,-0.03977358,1.07930254,-0.61916109,4
TNG50-1,59,0.7,262484,-0.04893307,0.03966628,0.47082713,-0.63966442,5
TNG50-1,59,0.7,262484,0.01379729,0.00586222,1.17075491,0.52427899,6
TNG50-1,59,0.7,262484,-0.06473464,0.01643405,1.31005806,-0.37181933,7
TNG50-1,59,0.7,262484,0.00183687,0.01467399,1.39543185,-0.64467439,8
TNG50-1,59,0.7,262484,0.05750368,0.02710252,1.04770777,0.71930362,9
TNG50-1,59,0.7,262484,0.03217955,-0.00054888,0.85036018,0.96344383,10
TNG50-1,59,0.7,262484,-0.00640235,0.01759823,1.21412464,-1.13663252,11
TNG50-1,59,0.7,262484,0.09794688,0.01676003,1.35836563,-0.07208608,12
TNG50-1,59,0.7,262484,-0.03778913,-0.09293834,1.37619124,-0.61694794,13
TNG50-1,59,0.7,262484,0.07982184,0.02956416,0.70800843,0.25669951,14
TNG50-1,59,0.7,262484,-0.03396318,0.00980697,1.06695136,-0.2106053,15
TNG50-1,59,0.7,262484,0.02559113,0.00328092,0.8171191,0.25693161,16
TNG50-1,59,0.7,262484,-0.03878521,-0.04988765,1.12842026,0.890168,17
TNG50-1,59,0.7,262484,0.01621599,-0.01642486,1.27258563,-0.28419351,18
TNG50-1,59,0.7,262484,0.06345212,-0.00670382,1.32930292,-0.00566611,19
TNG50-1,59,0.7,262484,-0.02400197,-0.11372589,1.39914366,-0.6061534,20
TNG50-1,59,0.7,262484,0.07426241,-0.00193299,1.00327852,-1.28980693,21
TNG50-1,59,0.7,262484,-0.00656677,-0.00815736,1.31232438,-0.8179578,22
TNG50-1,59,0.7,262484,-0.03449097,0.02107858,0.34459503,-0.84191381,23
TNG50-1,59,0.7,262484,0.07459743,-0.01465625,1.07847413,-0.035217,24
TNG50-1,59,0.7,262484,-0.0352912,-0.01339441,0.47853166,0.50900131,25
TNG50-1,59,0.7,262484,-0.095209,-0.00236845,1.33339165,-0.27952614,26
TNG50-1,59,0.7,262484,-0.0859849,-0.08849389,1.30367649,-0.1482649,27
TNG50-1,59,0.7,262484,0.03008446,-0.03437537,0.96171759,0.11007526,28
TNG50-1,59,0.7,262484,-0.0457305,0.00540505,0.60155555,-0.63719189,29
TNG50-1,59,0.7,262484,-0.01447671,-0.07014457,0.68706668,0.95446336,30
TNG50-1,59,0.7,262484,-0.01719463,-0.00823582,1.20879954,-0.08651687,31
TNG50-1,59,0.7,262484,0.06297754,-0.03766866,1.05931577,-0.13135748,32
TNG50-1,59,0.7,262484,0.0311928,-0.04379032,0.85827346,0.16606844,33
TNG50-1,59,0.7,262484,0.03126742,0.02684672,1.1429199,-0.42275149,34
TNG50-1,59,0.7,262484,0.02456355,-0.06624798,1.26549122,-1.25775658,35
TNG50-1,59,0.7,262484,-0.01737359,-0.02779037,1.01203213,-0.1944107,36
TNG50-1,59,0.7,262484,-0.04556079,-0.08520443,0.98959523,0.95986329,37
TNG50-1,59,0.7,262484,-0.05867478,-0.02600738,1.21482466,1.53380974,38
TNG50-1,59,0.7,262484,0.01941953,-0.10164481,1.08182191,1.02387675,39
TNG50-1,59,0.7,262484,-0.02127886,0.00380056,1.26156147,-0.75378389,40
TNG50-1,59,0.7,262484,0.0426664,0.05109313,0.94317887,-0.87594434,41
TNG50-1,59,0.7,262484,-0.01040532,-0.01500604,0.58832213,1.12590551,42
TNG50-1,59,0.7,262484,0.02755295,0.00547437,1.20594325,0.53359135,43
TNG50-1,59,0.7,262484,0.08233571,-0.04299208,0.42528686,0.65412788,44
TNG50-1,59,0.7,262484,0.10446961,-0.03319319,1.30082366,-0.84209724,45
TNG50-1,59,0.7,262484,-0.0073205,0.0223732,0.3185696,-0.77264626,46
TNG50-1,59,0.7,262484,0.03273651,-0.04555364,0.32508952,0.00088514,47
TNG50-1,59,0.7,262484,-0.08416582,-0.04848413,0.89811654,-0.5403176,48
TNG50-1,59,0.7,262484,-0.05334128,-0.10578486,0.76724727,-0.40622972,49
TNG50-1,59,0.7,258554,-0.10950176,0.05827231,1.19669704,-0.9277622,0
TNG50-1,59,0.7,258554,-0.00120345,-0.03222506,0.9764676,0.04048227,1
TNG50-1,59,0.7,258554,-0.039692,0.05227603,1.15162052,0.29492961,2
TNG50-1,59,0.7,258554,0.04334074,-0.05269432,1.03114448,-0.88461756,3
TNG50-1,59,0.7,258554,-0.00070617,0.01333537,0.92580013,-1.1342685,4
TNG50-1,59,0.7,258554,-0.04274394,0.05909264,0.58301815,0.72022518,5
TNG50-1,59,0.7,258554,0.01083918,0.06545829,1.35951856,-0.60135815,6
TNG50-1,59,0.7,258554,0.06169029,0.02702079,0.75011888,0.48073418,7
TNG50-1,59,0.7,258554,0.01585029,0.05793091,1.33068361,-0.60877217,8
TNG50-1,59,0.7,258554,0.03093108,0.02058552,0.20365226,-0.89925695,9
TNG50-1,59,0.7,258554,0.05087464,-0.02400764,0.96284862,-1.23501265,10
TNG50-1,59,0.7,258554,-0.01948805,0.06154658,0.89406016,1.37936588,11
TNG50-1,59,0.7,258554,0.08275549,-0.11791618,0.82360381,0.65260214,12
TNG50-1,59,0.7,258554,-0.00238222,0.02761821,0.41287543,-1.27363179,13
TNG50-1,59,0.7,258554,-0.0045102,-0.02137098,1.26205272,-1.27594365,14
TNG50-1,59,0.7,258554,0.09750815,0.00112469,0.96018586,-1.08982032,15
TNG50-1,59,0.7,258554,-0.01228587,0.11693993,1.03494033,-0.02147174,16
TNG50-1,59,0.7,258554,0.03363601,0.03238692,0.5183569,-0.15412954,17
TNG50-1,59,0.7,258554,-0.08758727,-0.0296867,1.00587486,0.59597256,18
TNG50-1,59,0.7,258554,-0.07033575,-0.08994136,0.90397975,0.41948125,19
TNG50-1,59,0.7,258554,0.04996279,-0.04050185,0.87409906,1.00469685,20
TNG50-1,59,0.7,258554,-0.03227406,0.04709328,1.24790204,-0.53509258,21
TNG50-1,59,0.7,258554,0.03538293,-0.02359358,0.42952638,1.15437786,22
TNG50-1,59,0.7,258554,0.06962857,-0.00609772,1.00051786,0.41936659,23
TNG50-1,59,0.7,258554,-0.05582237,-0.01464143,0.98822178,-0.86465654,24
TNG50-1,59,0.7,258554,0.12223786,-0.04682412,0.41439683,1.351688,25
TNG50-1,59,0.7,258554,-0.04769265,0.09063846,1.25000485,1.03181447,26
TNG50-1,59,0.7,258554,0.01909243,0.0107846,1.00876475,-1.35077242,27
TNG50-1,59,0.7,258554,0.05635261,0.02152106,1.15067059,0.46111934,28
TNG50-1,59,0.7,258554,0.01746778,0.09169558,0.46384775,0.03301549,29
TNG50-1,59,0.7,258554,0.03401127,-0.00877818,1.08863136,1.27443779,30
TNG50-1,59,0.7,258554,-0.03219075,-0.02272333,0.72784401,-0.38001186,31
TNG50-1,59,0.7,258554,-0.01755048,0.00297166,1.07455112,-0.54615844,32
TNG50-1,59,0.7,258554,0.01890911,-0.06771243,0.52661318,-1.54874988,33
TNG50-1,59,0.7,258554,0.03396566,0.01100795,0.84690541,-0.78010161,34
TNG50-1,59,0.7,258554,-0.06458992,-0.00258689,1.37771231,0.64878491,35
TNG50-1,59,0.7,258554,0.02643409,-0.01055349,0.93002446,-0.45364949,36
TNG50-1,59,0.7,258554,-0.02609351,0.05406365,1.2983283,1.5629719,37
TNG50-1,59,0.7,258554,-0.03505133,0.00996511,1.01589533,1.44856262,38
TNG50-1,59,0.7,258554,0.06426609,0.01601728,1.16154227,0.6865049,39
TNG50-1,59,0.7,258554,-0.00964778,0.01799226,0.29144417,0.02752725,40
TNG50-1,59,0.7,258554,-0.00120494,0.02141523,0.47961481,-0.21178638,41
TNG50-1,59,0.7,258554,0.02501055,-0.01245755,1.23717093,-0.19407802,42
TNG50-1,59,0.7,258554,0.03022214,-0.07725433,0.67028742,0.78377832,43
TNG50-1,59,0.7,258554,-0.00158712,-0.04203054,1.28105839,-0.42025456,44
TNG50-1,59,0.7,258554,-9.42e-05,-0.01486201,0.80723613,1.53426113,45
TNG50-1,59,0.7,258554,-0.0390232,0.0334415,1.03828189,0.40639198,46
TNG50-1,59,0.7,258554,0.00977221,0.02032638,0.95592656,0.66465105,47
TNG50-1,59,0.7,258554,0.01546611,0.06717697,0.47695691,1.2354976,48
TNG50-1,59,0.7,258554,0.05029379,0.0029847,1.00858859,1.13698003,49
TNG50-1,59,0.7,261224,0.00256371,0.0739553,0.96393851,0.92083142,0
TNG50-1,59,0.7,261224,-0.05072267,-0.03540671,0.52794994,0.18318666,1
TNG50-1,59,0.7,261224,-0.06022535,-0.01366561,0.63547451,0.7969579,2
TNG50-1,59,0.7,261224,-0.04833972,-0.03066618,0.6574816,-0.23080799,3
TNG50-1,59,0.7,261224,-0.06014078,0.01555743,0.83339487,1.52037776,4
TNG50-1,59,0.7,261224,0.01627724,-0.03523987,1.01499795,-0.29599957,5
TNG50-1,59,0.7,261224,-0.01784497,-0.08025264,1.13554846,1.0436907,6
TNG50-1,59,0.7,261224,0.00628337,0.14616186,0.88516232,-1.03766104,7
TNG50-1,59,0.7,261224,-0.0783,-0.06346715,0.61272128,-1.20336998,8
TNG50-1,59,0.7,261224,0.00877196,0.0686726,0.86670393,0.91288779,9
TNG50-1,59,0.7,261224,-0.02072032,0.05425268,1.36508693,-0.01416166,10
TNG50-1,59,0.7,261224,0.06446626,0.03181829,0.76990537,-1.30464579,11
TNG50-1,59,0.7,261224,0.09921357,-0.00817806,1.00171084,-1.27377045,12
TNG50-1,59,0.7,261224,0.02148507,-0.06542648,0.79893908,-0.04428885,13
TNG50-1,59,0.7,261224,0.03685599,0.01343978,0.38472395,0.7976083,14
TNG50-1,59,0.7,261224,-0.01567418,0.06411794,0.62396682,-1.53562045,15
TNG50-1,59,0.7,261224,0.01538109,0.03560388,1.24242282,-0.36093505,16
TNG50-1,59,0.7,261224,-0.01807862,0.00745111,1.11122403,-0.72884256,17
TNG50-1,59,0.7,261224,0.00483954,0.08473093,0.22274091,-0.01595367,18
TNG50-1,59,0.7,261224,-0.01709086,0.0420389,1.35142161,1.5199788,19
TNG50-1,59,0.7,261224,0.01415893,-0.00603186,1.37266367,-0.42547601,20
TNG50-1,59,0.7,261224,0.0229386,0.040158,1.35025747,0.18707464,21
TNG50-1,59,0.7,261224,0.00530991,-0.00069692,0.6535144,1.18336983,22
TNG50-1,59,0.7,261224,0.01083534,-0.06903242,0.86607729,0.68798301,23
TNG50-1,59,0.7,261224,0.08740726,0.1191757,1.23387535,0.85086924,24
TNG50-1,59,0.7,261224,-0.00369206,0.03262925,0.73174968,-0.94516112,25
TNG50-1,59,0.7,261224,0.03858148,-0.12818342,0.65080127,0.03627818,26
TNG50-1,59,0.7,261224,-0.00986681,0.04988468,0.71174412,1.38155251,27
TNG50-1,59,0.7,261224,0.03837873,0.06972542,1.1476037,-0.60157431,28
TNG50-1,59,0.7,261224,0.04803744,0.04566986,1.17982812,-0.62590971,29
TNG50-1,59,0.7,261224,0.05127599,0.0702921,1.21108676,-1.32095235,30
TNG50-1,59,0.7,261224,0.04150481,0.03201584,1.06954989,0.2563949,31
TNG50-1,59,0.7,261224,0.05993985,-0.03045854,1.33481085,0.02553594,32
TNG50-1,59,0.7,261224,-0.04625179,0.02520957,0.8807262,1.18153105,33
TNG50-1,59,0.7,261224,-0.0516201,0.0768714,1.19616451,-0.08261269,34
TNG50-1,59,0.7,261224,0.06448274,0.0679264,0.91613251,0.29443883,35
TNG50-1,59,0.7,261224,-0.04505885,-0.05169893,1.38060888,0.56438261,36
TNG50-1,59,0.7,261224,0.01001077,0.07573955,1.17285237,0.62282953,37
TNG50-1,59,0.7,261224,0.06091345,-0.01608742,1.38066413,1.56291116,38
TNG50-1,59,0.7,261224,-0.0102265,-0.00451689,1.14178082,-0.95923417,39
TNG50-1,59,0.7,261224,-0.02495994,0.00543288,1.10493643,-0.61556979,40
TNG50-1,59,0.7,261224,-0.05641324,0.10507492,1.00883889,0.69201258,41
TNG50-1,59,0.7,261224,0.01700833,-0.0692584,1.24835275,0.14553082,42
TNG50-1,59,0.7,261224,0.00824595,-0.01598844,0.51705395,-0.3928258,43
TNG50-1,59,0.7,261224,0.08036416,0.03743685,0.63966577,-0.97148989,44
TNG50-1,59,0.7,261224,0.022383,0.00938529,0.56754463,-0.54686303,45
TNG50-1,59,0.7,261224,0.07560734,0.00841396,0.91111127,1.3886884,46
TNG50-1,59,0.7,261224,0.0573852,0.05896198,0.82538839,0.18070886,47
TNG50-1,59,0.7,261224,0.04290342,-0.06331918,1.15732112,0.80820251,48
TNG50-1,59,0.7,261224,-0.04217857,-0.02057641,1.11168586,-0.69895336,49
TNG50-1,59,0.7,69765,0.00574902,0.00465761,0.80104028,0.67805523,0
TNG50-1,59,0.7,69765,-0.04519692,-0.01236815,1.08038978,-0.8504702,1
TNG50-1,59,0.7,69765,-0.05341471,0.08077452,0.6776799,-1.08586054,2
TNG50-1,59,0.7,69765,0.01767841,0.08252811,1.00331209,0.13377166,3
TNG50-1,59,0.7,69765,0.03536875,0.01519987,0.64916985,0.84491661,4
TNG50-1,59,0.7,69765,0.00270966,-0.04781519,0.83702788,1.56790704,5
TNG50-1,59,0.7,69765,-0.04328343,0.02115105,0.69071815,-1.56994467,6
TNG50-1,59,0.7,69765,-0.0244323,-0.02108865,0.45411399,-0.64934906,7
TNG50-1,59,0.7,69765,0.03297003,-0.13923581,0.87275473,1.03176004,8
TNG50-1,59,0.7,69765,-0.03800284,0.08943636,1.12804511,0.0611807,9
TNG50-1,59,0.7,69765,0.0287175,-0.0577266,0.80684671,-1.24571459,10
TNG50-1,59,0.7,69765,-0.014681,0.10081704,1.14958304,-0.88441626,11
TNG50-1,59,0.7,69765,-0.00971092,-0.00073826,1.03709324,-0.42610669,12
TNG50-1,59,0.7,69765,0.05583764,0.06525905,1.18936983,1.5643797,13
TNG50-1,59,0.7,69765,0.00363814,0.07724037,0.86605378,0.20393368,14
TNG50-1,59,0.7,69765,-0.03741389,0.0463479,1.10492953,-0.27828021,15
TNG50-1,59,0.7,69765,-0.06945281,0.01634815,1.2841162,0.60745974,16
TNG50-1,59,0.7,69765,-0.09592557,0.0088922,0.82782456,-0.52569671,17
TNG50-1,59,0.7,69765,0.00605612,0.01133391,0.39447082,-0.56071791,18
TNG50-1,59,0.7,69765,-0.00285415,-0.06508531,1.32120905,-1.15867205,19
TNG50-1,59,0.7,69765,0.08156969,-0.03339148,0.2066204,0.14892578,20
TNG50-1,59,0.7,69765,0.02065746,-0.09579777,0.65870983,1.00275673,21
TNG50-1,59,0.7,69765,0.02712827,-0.01995412,1.05268607,0.0322548,22
TNG50-1,59,0.7,69765,-0.0261781,-0.07254744,0.68956517,1.53896886,23
TNG50-1,59,0.7,69765,-0.03405005,0.03093431,0.21422199,0.4300393,24
TNG50-1,59,0.7,69765,0.03791489,-0.10906559,0.99204633,0.12841419,25
TNG50-1,59,0.7,69765,-0.01530703,-0.01332798,1.24237228,0.01946528,26
TNG50-1,59,0.7,69765,-0.04350439,0.0114542,1.30490743,-1.32386552,27
TNG50-1,59,0.7,69765,0.0681996,0.01345116,0.44353732,1.51232508,28
TNG50-1,59,0.7,69765,-0.01332414,-0.07867967,0.44797559,1.14026312,29
TNG50-1,59,0.7,69765,-0.04269491,0.06869576,0.77205296,-1.08693429,30
TNG50-1,59,0.7,69765,0.1005376,-0.00034021,0.47253415,1.5097255,31
TNG50-1,59,0.7,69765,-0.03123491,-0.02328306,0.36283822,-1.0458888,32
TNG50-1,59,0.7,69765,-0.02103943,-0.0553853,0.76979937,-1.34725405,33
TNG50-1,59,0.7,69765,0.06737184,-0.00681784,1.39667174,-0.09315562,34
TNG50-1,59,0.7,69765,0.10052874,-0.07833807,1.12843626,-0.86854175,35
TNG50-1,59,0.7,69765,0.00631513,0.00492328,1.23053663,-1.30534383,36
TNG50-1,59,0.7,69765,0.08419041,-0.08830635,0.89167303,-0.75173073,37
TNG50-1,59,0.7,69765,-0.00572011,-0.02771644,0.83785234,-0.40759699,38
TNG50-1,59,0.7,69765,-0.0440529,-0.01872924,0.34503439,0.10729407,39
TNG50-1,59,0.7,69765,-0.05196913,-0.03841437,0.3772592,1.30026387,40
TNG50-1,59,0.7,69765,0.07108179,-0.02975516,1.34569876,0.02078517,41
TNG50-1,59,0.7,69765,0.02915944,-0.02941959,0.67839766,1.56522663,42
TNG50-1,59,0.7,69765,0.01617493,-0.00018132,0.99241336,0.29153737,43
TNG50-1,59,0.7,69765,-0.03594987,0.05000953,0.50900546,1.08486788,44
TNG50-1,59,0.7,69765,-0.01840154,0.06990431,1.3931706,0.09402503,45
TNG50-1,59,0.7,69765,0.02237378,0.05003623,0.9727009,-0.62595231,46
